id,title,content.descriptiveNonRepeating.record_link,content.descriptiveNonRepeating.title.content,content.descriptiveNonRepeating.data_source,content.indexedStructured.date,content.indexedStructured.object_type,content.indexedStructured.name,content.indexedStructured.topic,content.indexedStructured.language,content.indexedStructured.place,content.freetext.date,content.indexedStructured.culture,content.indexedStructured.online_media_rights,content.indexedStructured.online_media_type,content.freetext.culture,content.freetext.publisher
ld1-1646149545906-1646149719812-0,"A wayfarer in North Africa; Tunisia and Algeria, by Fletcher Allen; with twenty-seven illustrations and an endpaper map",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!212460~!0#focus,"A wayfarer in North Africa; Tunisia and Algeria, by Fletcher Allen; with twenty-seven illustrations and an endpaper map",Smithsonian Libraries,['1930s'],['Books'],"['Fletcher-Allen, Edgar']",['Description and travel'],['English language'],"['Tunis (Tunisia)', 'Algeria']","[{'label': 'Date', 'content': '1931'}, {'label': 'Date', 'content': '[1931]'}]",,,,,
ld1-1646149545906-1646150695374-0,From Maiduguri to Lake Chad,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!543493~!0#focus,From Maiduguri to Lake Chad,Smithsonian Libraries,['1960s'],['Articles'],"['Nzekwu, Onuora', 'Smithsonian Libraries']","['Description and travel', 'Shuwa']",['English language'],"['Maiduguri (Nigeria)', 'Borno State (Nigeria)', 'Chad, Lake, Region']","[{'label': 'Date', 'content': '1963'}]",['Kanuri (African people)'],,,,
ld1-1646149545906-1646150468270-0,"Travels into the inland parts of Africa containing a description of the several nations for the space of six hundred miles up the river Gambia ... to which is added Capt. Stibbs's voyage up the Gambia in the year 1723 ... also extracts from the Nubian's geography, Leo the African, and other authors ... concerning the Niger Nile, or Gambia, and observations thereon by Francis Moore",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!969534~!0#focus,"Travels into the inland parts of Africa containing a description of the several nations for the space of six hundred miles up the river Gambia ... to which is added Capt. Stibbs's voyage up the Gambia in the year 1723 ... also extracts from the Nubian's geography, Leo the African, and other authors ... concerning the Niger Nile, or Gambia, and observations thereon by Francis Moore",Smithsonian Libraries,"['1700s', '1740s']","['Early works', 'Books']","['Leo', 'Moore, Francis', 'Stibbs, Bartholomew']",['Description and travel'],['English language'],"['Gambia', 'West Africa', 'Africa', 'Africa, West', 'Gambia River']","[{'label': 'Date', 'content': '1740'}]",,,,,
ld1-1646149545906-1646150226304-1,Bridges over the Abbay,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!905686~!0#focus,Bridges over the Abbay,Smithsonian Libraries,['2000s'],['Manuscripts'],"['Smithsonian Libraries', 'Henze, Paul B']","['Bridges, Stone']",['English language'],"['Blue Nile (Ethiopia and Sudan)', 'Blue Nile River (Ethiopia and Sudan)']","[{'label': 'Date', 'content': '2006'}]",,,,,
ld1-1646149545906-1646149896903-1,Msafiri : inflight magazine of Kenya Airways,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!326040~!0#focus,Msafiri : inflight magazine of Kenya Airways,Smithsonian Libraries,"['1920s', '1910s', '1940s', '1930s', '1900s', '1990s', '1960s', '1950s', '1980s', '1970s']",['Periodicals'],['Kenya Airways'],,['English language'],"['Africa', 'Kenya']","[{'label': 'Date', 'content': '19uu'}]",,,,,
ld1-1646149545906-1646150911345-0,Zambia heritage news,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!425908~!0#focus,Zambia heritage news,Smithsonian Libraries,['1990s'],['Periodicals'],"['National Heritage Conservation Commission (Zambia)', 'Zambia']","['Environmental policy', 'Periodicals', 'Ecology', 'Nature conservation']",['English language'],['Zambia'],"[{'label': 'Date', 'content': '1991'}, {'label': 'Date', 'content': '1991-'}]",,,,,
ld1-1646149545906-1646149577416-1,The jungle folk of Africa by Robert H. Milligan,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!284834~!0#focus,The jungle folk of Africa by Robert H. Milligan,Smithsonian Libraries,['1900s'],['Books'],"['Milligan, Robert H']","['Description and travel', 'Missionaries']",['English language'],"['West Africa', 'Africa', 'Africa, West']","[{'label': 'Date', 'content': '1908'}]",,,,,
ld1-1646149545906-1646150666863-1,Zimbabwe insight / National Gallery of Zimbabwe,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!291524~!0#focus,Zimbabwe insight / National Gallery of Zimbabwe,Smithsonian Libraries,['1980s'],['Periodicals'],['National Gallery of Zimbabwe'],"['Art', 'Periodicals']",['English language'],"['Africa', 'Zimbabwe']","[{'label': 'Date', 'content': '1986'}, {'label': 'Date', 'content': '1986-'}]",,,,,
ld1-1646149545906-1646150034709-1,The installation of the plaque corpus under Esigie and Orhogbua / Kathryn Wysocki Gunsch,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1089765~!0#focus,The installation of the plaque corpus under Esigie and Orhogbua / Kathryn Wysocki Gunsch,Smithsonian Libraries,['2010s'],['Articles'],"['Smithsonian Libraries', 'Gunsch, Kathryn Wysocki']","['Benin bronze plaque repetition', 'Gesture in African art', 'Benin iconography', 'Benin motifs', 'Benin altars', 'Benin bronze plaques', 'Plaques, plaquettes', 'Benin serial art', 'Serial art', 'Benin bronze plaque pairs']",['English language'],"['Benin (Kingdom)', 'Nigeria']","[{'label': 'Date', 'content': '2018'}]",,,,,
ld1-1646149545906-1646149620616-1,"Estratto catalogo fotographie. Ruwenzori ed Africa Centrale. S. Gerolamo-Biella, 1909",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1044743~!0#focus,"Estratto catalogo fotographie. Ruwenzori ed Africa Centrale. S. Gerolamo-Biella, 1909",Smithsonian Libraries,['1900s'],"['Pictorial works', 'Photographs']","['Sella, Vittorio', 'Russell E. Train Africana Collection (Smithsonian Libraries)', 'Savoia, Luigi Amedeo di']",,['Italian language'],"['Africa, Central', 'Ruwenzori Mountains (Congo and Uganda)', 'Ruwenzori Mountains', 'Africa', 'Central Africa']","[{'label': 'Date', 'content': '1909'}]",,,,,
ld1-1646149545906-1646149971696-1,"Your guide to Mombasa, Malindi, Lamu & the Kenya Coast : with map of Mombasa",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!326938~!0#focus,"Your guide to Mombasa, Malindi, Lamu & the Kenya Coast : with map of Mombasa",Smithsonian Libraries,['1970s'],"['Books', 'Guidebooks']",,"['Description and travel', 'Guidebooks']",['English language'],"['Mombasa (Kenya)', 'Malindi (Kenya)', 'Lamu (Kenya)', 'Kenya']","[{'label': 'Date', 'content': '1970'}, {'label': 'Date', 'content': '1976'}, {'label': 'Date', 'content': '197-?]'}]",,,,,
ld1-1646149545906-1646149885097-1,"Connaissance du Sénégal. Saint-Louis du Sénégal, Centre I.F.A.N",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!202120~!0#focus,"Connaissance du Sénégal. Saint-Louis du Sénégal, Centre I.F.A.N",Smithsonian Libraries,['1960s'],['Books'],"['Brigaud, Félix', 'Centre I.F.A.N.--Sénégal', 'C.R.D.S.--Sénégal']",,['French language'],['Senegal'],"[{'label': 'Date', 'content': '1960'}, {'label': 'Date', 'content': '1960-<[72] >'}]",,,,,
ld1-1646149545906-1646150626188-0,"Perles anciennes d'Afrique orientale : rive orientale du lac Tanganyika, Burundi, Rwanda",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!751143~!0#focus,"Perles anciennes d'Afrique orientale : rive orientale du lac Tanganyika, Burundi, Rwanda",Smithsonian Libraries,['1980s'],['Books'],"['Vanacker, Claudette', 'Smithsonian Libraries']","['Glass beads', 'Trade beads', 'Beads']",['French language'],"['Africa, East', 'Burundi', 'Great Lakes Region (Africa)', 'Rwanda']","[{'label': 'Date', 'content': '1984'}]",,,,,
ld1-1646149545906-1646150507496-2,"Morocco/or No.II Algeria, Egypt, Syria, Lebanon [sound recording]",,"Morocco/or No.II Algeria, Egypt, Syria, Lebanon [sound recording]",Ralph Rinzler Folklife Archives and Collections,,"['Archival materials', 'Music', 'Sound recordings']","[{'type': 'personal_main', 'content': 'Eskin, Sam'}]",['Music'],,"['Lebanon', 'Morocco', 'Egypt', 'Algeria', 'Syria']",,,,,,
ld1-1646149545906-1646150290776-0,"Côte d'Ivoire, Haute-Volta, Bénin, Togo / [avec la collaboration d'] Air Afrique ; sous la direction d'Arlette Eyraud",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!262941~!0#focus,"Côte d'Ivoire, Haute-Volta, Bénin, Togo / [avec la collaboration d'] Air Afrique ; sous la direction d'Arlette Eyraud",Smithsonian Libraries,['1970s'],"['Books', 'Guidebooks']","['Air Afrique', 'Eyraud, Arlette']",,['French language'],"['Benin', ""Côte d'Ivoire"", 'Burkina Faso', 'Togo', 'Afrique occidentale francophone', 'Bénin', ""Côte-d'Ivoire""]","[{'label': 'Date', 'content': '1976'}]",,,,,
ld1-1646149545906-1646149568180-0,"Reader's Digest atlas of southern Africa / produced in conjunction with the Directorate of Surveys and Mapping, Department of Community Development, which prepared the maps for 'Our land in close up'",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!251512~!0#focus,"Reader's Digest atlas of southern Africa / produced in conjunction with the Directorate of Surveys and Mapping, Department of Community Development, which prepared the maps for 'Our land in close up'",Smithsonian Libraries,['1980s'],"['Maps', 'Books']","['South Africa', ""Reader's Digest Association South Africa""]",,['English language'],"['Africa, Sub-Saharan', 'South Africa', 'Africa, Southern']","[{'label': 'Date', 'content': '1984'}, {'label': 'Date', 'content': 'C1984'}]",,,,,
ld1-1646149545906-1646150136019-0,Bulletin of the Uganda Society,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!183688~!0#focus,Bulletin of the Uganda Society,Smithsonian Libraries,,['Periodicals'],['Uganda Society'],,['English language'],['Uganda'],,,,,,
ld1-1646149545906-1646149647513-0,Two African trips with notes and suggestions on big game preservation in Africa by Edward North Buxton,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!935255~!0#focus,Two African trips with notes and suggestions on big game preservation in Africa by Edward North Buxton,Smithsonian Libraries,['1900s'],['Books'],"['Buxton, Edward North']","['Description and travel', 'Hunting']",['English language'],"['Africa, East', 'Africa', 'Sudan']","[{'label': 'Date', 'content': '1902'}]",,,,,
ld1-1646149545906-1646149916402-0,Benin : altars and compounds / by Henry Galway,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!663429~!0#focus,Benin : altars and compounds / by Henry Galway,Smithsonian Libraries,['1930s'],['Articles'],"['Miles, G. P. L', 'Smithsonian Libraries', 'Galway, Henry Lionel']","['Architecture', 'Antiquities', 'Benin compounds', 'Altars', 'Dwellings']",['English language'],"['Benin (Kingdom)', 'Nigeria']","[{'label': 'Date', 'content': '1938'}]",['Bini (African people)'],,,,
ld1-1646149545906-1646150257889-0,The Benin plaques : a singular monument / by Kathryn Wysocki Gunsch,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1094964~!0#focus,The Benin plaques : a singular monument / by Kathryn Wysocki Gunsch,Smithsonian Libraries,['2010s'],['Articles'],"['Orhogbua', 'Smithsonian Libraries', 'Esigie', 'Gunsch, Kathryn Wysocki']","['Courtyards', 'Benin iconography', 'Benin bronze plaques', 'Dwellings']",['English language'],"['Benin (Kingdom)', 'Nigeria']","[{'label': 'Date', 'content': '2018'}]",['Bini (African people)'],,,,
ld1-1646149545906-1646149992919-3,Among swamps and giants in equatorial Africa an account of surveys and adventures in the southern Sudan and British East Africa by Major H.H. Austin. With two maps and many illustrations,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!1115974~!0#focus,Among swamps and giants in equatorial Africa an account of surveys and adventures in the southern Sudan and British East Africa by Major H.H. Austin. With two maps and many illustrations,Smithsonian Libraries,['1900s'],['Books'],"['Austin, H. H']",['Description and travel'],['English language'],"['Africa, East', 'Sudan']","[{'label': 'Date', 'content': '1902'}]",,,,,
ld1-1646149545906-1646149932471-0,Okha,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!428931~!0#focus,Okha,Smithsonian Libraries,['1980s'],['Periodicals'],['Historical Association (Benin University)'],"['Periodicals', 'History']",['English language'],"['Nigeria', 'Africa, West']","[{'label': 'Date', 'content': '1980'}, {'label': 'Date', 'content': '1980-'}]",,,,,
ld1-1646149545906-1646150434136-1,Zimbabwe environment & design : ZED,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!473952~!0#focus,Zimbabwe environment & design : ZED,Smithsonian Libraries,['1980s'],['Periodicals'],"['Institute of Architects of Zimbabwe', 'Zimbabwe Institute of Regional and Urban Planners']","['Architecture', 'City planning']",['English language'],['Zimbabwe'],"[{'label': 'Date', 'content': '1981'}]",,,,,
ld1-1646149545906-1646150813962-2,Historical dictionary of Ethiopia and Eritrea / by Chris Prouty and Eugene Rosenfeld,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!477810~!0#focus,Historical dictionary of Ethiopia and Eritrea / by Chris Prouty and Eugene Rosenfeld,Smithsonian Libraries,['1990s'],"['Dictionaries', 'Books']","['Prouty, Chris', 'Rosenfeld, Eugene']",['History'],['English language'],"['Eritrea', 'Ethiopia']","[{'label': 'Date', 'content': '1994'}, {'label': 'Date', 'content': 'C1994'}]",,,,,
ld1-1646149545906-1646149908148-2,Fielding's Africa south of the Sahara / by Sherry A. Suttles and Billye Suttles-Graham,https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!302520~!0#focus,Fielding's Africa south of the Sahara / by Sherry A. Suttles and Billye Suttles-Graham,Smithsonian Libraries,['1980s'],"['Books', 'Guidebooks']","['Suttles, Sherry A', 'Suttles-Graham, Billye']",,['English language'],"['Africa, Sub-Saharan']","[{'label': 'Date', 'content': '1986'}, {'label': 'Date', 'content': 'C1986'}]",,,,,
ld1-1646149545906-1646150034866-0,"Centrafrique, Congo, Gabon / par Air Afrique, sous la direction d'Arlette Eyraud",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!244320~!0#focus,"Centrafrique, Congo, Gabon / par Air Afrique, sous la direction d'Arlette Eyraud",Smithsonian Libraries,['1970s'],"['Books', 'Guidebooks']","['Air Afrique', 'Eyraud, Arlette']",['Description and travel'],['French language'],"['Gabon', 'Central African Republic', 'Congo (Brazzaville)']","[{'label': 'Date', 'content': '1979'}, {'label': 'Date', 'content': 'C1979'}]",,,,,
ld1-1646149545906-1646150204473-0,"Egypt in Africa, Indianapolis Museum of Art, Indianapolis, August 24-November 24, 1996",https://siris-libraries.si.edu/ipac20/ipac.jsp?&profile=liball&source=~!silibraries&uri=full=3100001~!521036~!0#focus,"Egypt in Africa, Indianapolis Museum of Art, Indianapolis, August 24-November 24, 1996",Smithsonian Libraries,['1990s'],"['Articles', 'Exhibitions (events)']","['Teeter, Emily', 'Smithsonian Libraries']","['Civilization', 'African influences', 'Exhibitions']",['English language'],"['Africa', 'Egypt']","[{'label': 'Date', 'content': '1997'}]","['Egyptians', 'Africans']",,,,
ld1-1643398738600-1643398743235-0,<I>The International Negro Workers' Review Vol. 1 No. 1</I>,https://nmaahc.si.edu/object/nmaahc_2010.55.20,<I>The International Negro Workers' Review Vol. 1 No. 1</I>,National Museum of African American History and Culture,['1930s'],['Pamphlets'],"['The Negro Worker', 'International Trade Union Committee of Negro Workers']","['Economics', 'U.S. History, 1919-1933', 'Labor unions', 'British colonialism', 'Political organizations', 'Politics', 'Mass media', 'Decolonization', 'International affairs']",,"['Europe', 'England', 'Hamburg', 'North Africa', 'Russia', 'Liberia', 'Asia', 'Gambia', 'West Africa', 'North and Central America', 'South Africa', 'Caribbean', 'Nigeria', 'Germany']","[{'label': 'Date', 'content': '1931'}]",['African Americans'],['No Known Copyright Restrictions'],['Images'],,
ld1-1643398738600-1643398750550-0,<I>Africa News Vol. VI Number 19</I>,https://nmaahc.si.edu/object/nmaahc_2015.97.27.25,<I>Africa News Vol. VI Number 19</I>,National Museum of African American History and Culture,['1970s'],['Newspapers'],"['Kissinger, Henry Alfred', 'African News Inc.']","['Activism', 'Colonies', 'Journalism', 'Pan Africanism', 'Mass media', 'Black power', 'Decolonization', 'U.S. History, 1969-2001', 'International affairs']",,"['North Carolina', 'Djibouti', 'United States', 'North and Central America', 'Somalia', 'South Africa', 'Zimbabwe', 'Durham', 'Ethiopia']","[{'label': 'Date', 'content': 'May 10,1976'}]",['African Americans'],['Use Restricted'],['Images'],,
